source_dir,trajectory_source_kind,project_slug,repo_dir_name,owner_repo,commit_version,case_key,project_dir,run_id,run_dir,manifest_path,context_path,executions_path,manifest_present,ok,project_attempt_count,project_log_count,total_repair_attempts,block_count,failed_block_count,first_failed_block,trajectory_classification,project_attempt_classification,not_one_shot_trajectory,not_one_shot_project_attempt,manifest_error,final_image
executionagent-runs-gpt54,state_run,opencv-opencv,opencv,opencv/opencv,579dfb6e025c62acb16b7b3e1fe953030df68d40,opencv/opencv@579dfb6e025c62acb16b7b3e1fe953030df68d40,executionagent-runs-gpt54/projects/opencv-opencv/opencv,executionagent-opencv,executionagent-runs-gpt54/state/opencv-opencv/opencv/runs/executionagent-opencv,executionagent-runs-gpt54/state/opencv-opencv/opencv/runs/executionagent-opencv/manifest.json,executionagent-runs-gpt54/state/opencv-opencv/opencv/runs/executionagent-opencv/context.json,executionagent-runs-gpt54/state/opencv-opencv/opencv/runs/executionagent-opencv/executions.jsonl,True,True,2,2,0,4,0,,succeeded_after_project_retry,succeeded_after_project_retry,True,True,,pheragent-executionagent:executionagent-opencv-5d50278f2bd2-006-final-clean-replay-clean-replay
installamatic-runs,state_run,textualize-rich,rich,Textualize/rich,d0de442,Textualize/rich@d0de442,installamatic-runs/projects/textualize-rich/rich,installamatic-rich,installamatic-runs/state/textualize-rich/rich/runs/installamatic-rich,installamatic-runs/state/textualize-rich/rich/runs/installamatic-rich/manifest.json,installamatic-runs/state/textualize-rich/rich/runs/installamatic-rich/context.json,installamatic-runs/state/textualize-rich/rich/runs/installamatic-rich/executions.jsonl,True,True,1,1,1,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-rich-869e98bb461e-008-final-clean-replay-clean-replay
installamatic-runs,state_run,openinterpreter-open-interpreter,open-interpreter,OpenInterpreter/open-interpreter,dbc5259,OpenInterpreter/open-interpreter@dbc5259,installamatic-runs/projects/openinterpreter-open-interpreter/open-interpreter,installamatic-open-interpreter,installamatic-runs/state/openinterpreter-open-interpreter/open-interpreter/runs/installamatic-open-interpreter,installamatic-runs/state/openinterpreter-open-interpreter/open-interpreter/runs/installamatic-open-interpreter/manifest.json,installamatic-runs/state/openinterpreter-open-interpreter/open-interpreter/runs/installamatic-open-interpreter/context.json,installamatic-runs/state/openinterpreter-open-interpreter/open-interpreter/runs/installamatic-open-interpreter/executions.jsonl,True,True,1,1,2,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-open-interpreter-8fa86d756b31-008-final-clean-replay-clean-replay
installamatic-runs,state_run,encode-starlette,starlette,encode/starlette,2d0dde8,encode/starlette@2d0dde8,installamatic-runs/projects/encode-starlette/starlette,installamatic-starlette,installamatic-runs/state/encode-starlette/starlette/runs/installamatic-starlette,installamatic-runs/state/encode-starlette/starlette/runs/installamatic-starlette/manifest.json,installamatic-runs/state/encode-starlette/starlette/runs/installamatic-starlette/context.json,installamatic-runs/state/encode-starlette/starlette/runs/installamatic-starlette/executions.jsonl,True,False,1,1,1,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-starlette-db326a393e57-004-20-python-runtime-success
installamatic-runs,state_run,mandarons-icloud-drive-docker,icloud-drive-docker,mandarons/icloud-drive-docker,8cbcc2c,mandarons/icloud-drive-docker@8cbcc2c,installamatic-runs/projects/mandarons-icloud-drive-docker/icloud-drive-docker,installamatic-icloud-drive-docker,installamatic-runs/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker,installamatic-runs/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/manifest.json,installamatic-runs/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/context.json,installamatic-runs/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/executions.jsonl,True,False,1,1,2,5,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-icloud-drive-docker-24f300bdcb27-005-30-python-deps-success
installamatic-runs,state_run,speechbrain-speechbrain,speechbrain,speechbrain/speechbrain,dd65e12,speechbrain/speechbrain@dd65e12,installamatic-runs/projects/speechbrain-speechbrain/speechbrain,installamatic-speechbrain,installamatic-runs/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain,installamatic-runs/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/manifest.json,installamatic-runs/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/context.json,installamatic-runs/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/executions.jsonl,True,False,1,1,1,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-speechbrain-16f88115b23a-004-20-python-runtime-success
installamatic-runs,state_run,vainf-torch-pruning,Torch-Pruning,VainF/Torch-Pruning,88e7472,VainF/Torch-Pruning@88e7472,installamatic-runs/projects/vainf-torch-pruning/Torch-Pruning,installamatic-torch-pruning,installamatic-runs/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning,installamatic-runs/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/manifest.json,installamatic-runs/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/context.json,installamatic-runs/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/executions.jsonl,True,False,1,1,0,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-torch-pruning-c3a1f1a3d934-003-20-python-runtime-success
installamatic-runs,state_run,cvhub520-x-anylabeling,X-AnyLabeling,CVHub520/X-AnyLabeling,7c62ffb,CVHub520/X-AnyLabeling@7c62ffb,installamatic-runs/projects/cvhub520-x-anylabeling/X-AnyLabeling,installamatic-x-anylabeling,installamatic-runs/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling,installamatic-runs/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/manifest.json,installamatic-runs/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/context.json,installamatic-runs/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/executions.jsonl,True,False,1,1,0,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-x-anylabeling-1845a7b4102c-004-20-python-runtime-success
installamatic-runs,state_run,boto-boto3,boto3,boto/boto3,4e31351,boto/boto3@4e31351,installamatic-runs/projects/boto-boto3/boto3,installamatic-boto3,installamatic-runs/state/boto-boto3/boto3/runs/installamatic-boto3,installamatic-runs/state/boto-boto3/boto3/runs/installamatic-boto3/manifest.json,installamatic-runs/state/boto-boto3/boto3/runs/installamatic-boto3/context.json,installamatic-runs/state/boto-boto3/boto3/runs/installamatic-boto3/executions.jsonl,True,False,1,1,0,4,3,20-python-runtime,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-boto3-e8d272e5e211-002-00-preflight-success
installamatic-runs,state_run,tiangolo-fastapi,fastapi,tiangolo/fastapi,212fd5e,tiangolo/fastapi@212fd5e,installamatic-runs/projects/tiangolo-fastapi/fastapi,installamatic-fastapi,installamatic-runs/state/tiangolo-fastapi/fastapi/runs/installamatic-fastapi,installamatic-runs/state/tiangolo-fastapi/fastapi/runs/installamatic-fastapi/manifest.json,installamatic-runs/state/tiangolo-fastapi/fastapi/runs/installamatic-fastapi/context.json,installamatic-runs/state/tiangolo-fastapi/fastapi/runs/installamatic-fastapi/executions.jsonl,True,False,1,1,1,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-fastapi-1692890cc9f9-003-20-python-runtime-success
installamatic-runs,state_run,aimhubio-aim,aim,aimhubio/aim,a566d4a,aimhubio/aim@a566d4a,installamatic-runs/projects/aimhubio-aim/aim,installamatic-aim,installamatic-runs/state/aimhubio-aim/aim/runs/installamatic-aim,installamatic-runs/state/aimhubio-aim/aim/runs/installamatic-aim/manifest.json,installamatic-runs/state/aimhubio-aim/aim/runs/installamatic-aim/context.json,installamatic-runs/state/aimhubio-aim/aim/runs/installamatic-aim/executions.jsonl,True,False,1,1,1,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-aim-631c74c94b22-003-20-python-runtime-success
installamatic-runs,state_run,textualize-textual,textual,Textualize/textual,4c0efd5,Textualize/textual@4c0efd5,installamatic-runs/projects/textualize-textual/textual,installamatic-textual,installamatic-runs/state/textualize-textual/textual/runs/installamatic-textual,installamatic-runs/state/textualize-textual/textual/runs/installamatic-textual/manifest.json,installamatic-runs/state/textualize-textual/textual/runs/installamatic-textual/context.json,installamatic-runs/state/textualize-textual/textual/runs/installamatic-textual/executions.jsonl,True,True,1,1,1,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-textual-395eae05a1ba-007-final-clean-replay-clean-replay
installamatic-runs,state_run,huggingface-datasets,datasets,huggingface/datasets,ca58154,huggingface/datasets@ca58154,installamatic-runs/projects/huggingface-datasets/datasets,installamatic-datasets,installamatic-runs/state/huggingface-datasets/datasets/runs/installamatic-datasets,installamatic-runs/state/huggingface-datasets/datasets/runs/installamatic-datasets/manifest.json,installamatic-runs/state/huggingface-datasets/datasets/runs/installamatic-datasets/context.json,installamatic-runs/state/huggingface-datasets/datasets/runs/installamatic-datasets/executions.jsonl,True,True,1,1,1,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-datasets-2fedaf9c9381-007-final-clean-replay-clean-replay
installamatic-runs,state_run,sherlock-project-sherlock,sherlock,sherlock-project/sherlock,f7075e1,sherlock-project/sherlock@f7075e1,installamatic-runs/projects/sherlock-project-sherlock/sherlock,installamatic-sherlock,installamatic-runs/state/sherlock-project-sherlock/sherlock/runs/installamatic-sherlock,installamatic-runs/state/sherlock-project-sherlock/sherlock/runs/installamatic-sherlock/manifest.json,installamatic-runs/state/sherlock-project-sherlock/sherlock/runs/installamatic-sherlock/context.json,installamatic-runs/state/sherlock-project-sherlock/sherlock/runs/installamatic-sherlock/executions.jsonl,True,True,1,1,1,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-sherlock-f838dced896d-008-final-clean-replay-clean-replay
installamatic-runs,state_run,explosion-spacy,spaCy,explosion/spaCy,30f1f33,explosion/spaCy@30f1f33,installamatic-runs/projects/explosion-spacy/spaCy,installamatic-spacy,installamatic-runs/state/explosion-spacy/spaCy/runs/installamatic-spacy,installamatic-runs/state/explosion-spacy/spaCy/runs/installamatic-spacy/manifest.json,installamatic-runs/state/explosion-spacy/spaCy/runs/installamatic-spacy/context.json,installamatic-runs/state/explosion-spacy/spaCy/runs/installamatic-spacy/executions.jsonl,True,False,1,1,0,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-spacy-1d00e61a48eb-003-20-python-runtime-success
installamatic-runs,state_run,pymc-devs-pymc,pymc,pymc-devs/pymc,0cc291a,pymc-devs/pymc@0cc291a,installamatic-runs/projects/pymc-devs-pymc/pymc,installamatic-pymc,installamatic-runs/state/pymc-devs-pymc/pymc/runs/installamatic-pymc,installamatic-runs/state/pymc-devs-pymc/pymc/runs/installamatic-pymc/manifest.json,installamatic-runs/state/pymc-devs-pymc/pymc/runs/installamatic-pymc/context.json,installamatic-runs/state/pymc-devs-pymc/pymc/runs/installamatic-pymc/executions.jsonl,True,True,1,1,2,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-pymc-801884defd4e-007-final-clean-replay-clean-replay
installamatic-runs,state_run,dlt-hub-dlt,dlt,dlt-hub/dlt,6451bd7,dlt-hub/dlt@6451bd7,installamatic-runs/projects/dlt-hub-dlt/dlt,installamatic-dlt,installamatic-runs/state/dlt-hub-dlt/dlt/runs/installamatic-dlt,installamatic-runs/state/dlt-hub-dlt/dlt/runs/installamatic-dlt/manifest.json,installamatic-runs/state/dlt-hub-dlt/dlt/runs/installamatic-dlt/context.json,installamatic-runs/state/dlt-hub-dlt/dlt/runs/installamatic-dlt/executions.jsonl,True,True,1,1,2,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-dlt-c8d6d85ba4a2-008-final-clean-replay-clean-replay
installamatic-runs,state_run,python-mypy,mypy,python/mypy,0c10367,python/mypy@0c10367,installamatic-runs/projects/python-mypy/mypy,installamatic-mypy,installamatic-runs/state/python-mypy/mypy/runs/installamatic-mypy,installamatic-runs/state/python-mypy/mypy/runs/installamatic-mypy/manifest.json,installamatic-runs/state/python-mypy/mypy/runs/installamatic-mypy/context.json,installamatic-runs/state/python-mypy/mypy/runs/installamatic-mypy/executions.jsonl,True,False,1,1,1,5,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-mypy-91c54269aedb-006-30-python-deps-repaired
installamatic-runs,state_run,open-compass-opencompass,opencompass,open-compass/opencompass,7c7fa36,open-compass/opencompass@7c7fa36,installamatic-runs/projects/open-compass-opencompass/opencompass,installamatic-opencompass,installamatic-runs/state/open-compass-opencompass/opencompass/runs/installamatic-opencompass,installamatic-runs/state/open-compass-opencompass/opencompass/runs/installamatic-opencompass/manifest.json,installamatic-runs/state/open-compass-opencompass/opencompass/runs/installamatic-opencompass/context.json,installamatic-runs/state/open-compass-opencompass/opencompass/runs/installamatic-opencompass/executions.jsonl,True,False,1,1,3,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-opencompass-329058835b63-004-20-python-runtime-repaired
installamatic-runs,state_run,ydataai-ydata-profiling,ydata-profiling,ydataai/ydata-profiling,e94e500,ydataai/ydata-profiling@e94e500,installamatic-runs/projects/ydataai-ydata-profiling/ydata-profiling,installamatic-ydata-profiling,installamatic-runs/state/ydataai-ydata-profiling/ydata-profiling/runs/installamatic-ydata-profiling,installamatic-runs/state/ydataai-ydata-profiling/ydata-profiling/runs/installamatic-ydata-profiling/manifest.json,installamatic-runs/state/ydataai-ydata-profiling/ydata-profiling/runs/installamatic-ydata-profiling/context.json,installamatic-runs/state/ydataai-ydata-profiling/ydata-profiling/runs/installamatic-ydata-profiling/executions.jsonl,True,True,1,1,2,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-ydata-profiling-961a5818c7c5-008-final-clean-replay-clean-replay
installamatic-runs,state_run,home-assistant-core,core,home-assistant/core,7555f20,home-assistant/core@7555f20,installamatic-runs/projects/home-assistant-core/core,installamatic-core,installamatic-runs/state/home-assistant-core/core/runs/installamatic-core,installamatic-runs/state/home-assistant-core/core/runs/installamatic-core/manifest.json,installamatic-runs/state/home-assistant-core/core/runs/installamatic-core/context.json,installamatic-runs/state/home-assistant-core/core/runs/installamatic-core/executions.jsonl,True,False,1,1,1,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-core-41c503a6b0d5-004-20-python-runtime-success
installamatic-runs,state_run,nonebot-nonebot2,nonebot2,nonebot/nonebot2,be4f360,nonebot/nonebot2@be4f360,installamatic-runs/projects/nonebot-nonebot2/nonebot2,installamatic-nonebot2,installamatic-runs/state/nonebot-nonebot2/nonebot2/runs/installamatic-nonebot2,installamatic-runs/state/nonebot-nonebot2/nonebot2/runs/installamatic-nonebot2/manifest.json,installamatic-runs/state/nonebot-nonebot2/nonebot2/runs/installamatic-nonebot2/context.json,installamatic-runs/state/nonebot-nonebot2/nonebot2/runs/installamatic-nonebot2/executions.jsonl,True,True,1,1,2,7,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-nonebot2-09d7bf037c23-011-final-clean-replay-clean-replay
installamatic-runs,state_run,psf-black,black,psf/black,98a580b,psf/black@98a580b,installamatic-runs/projects/psf-black/black,installamatic-black,installamatic-runs/state/psf-black/black/runs/installamatic-black,installamatic-runs/state/psf-black/black/runs/installamatic-black/manifest.json,installamatic-runs/state/psf-black/black/runs/installamatic-black/context.json,installamatic-runs/state/psf-black/black/runs/installamatic-black/executions.jsonl,True,True,1,1,1,5,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-black-a653c8519f20-008-final-clean-replay-clean-replay
installamatic-runs,state_run,sciphi-ai-r2r,R2R,SciPhi-AI/R2R,712defb,SciPhi-AI/R2R@712defb,installamatic-runs/projects/sciphi-ai-r2r/R2R,installamatic-r2r,installamatic-runs/state/sciphi-ai-r2r/R2R/runs/installamatic-r2r,installamatic-runs/state/sciphi-ai-r2r/R2R/runs/installamatic-r2r/manifest.json,installamatic-runs/state/sciphi-ai-r2r/R2R/runs/installamatic-r2r/context.json,installamatic-runs/state/sciphi-ai-r2r/R2R/runs/installamatic-r2r/executions.jsonl,True,False,1,1,4,5,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-r2r-ea96092c61a3-008-30-project-dependencies-success
installamatic-runs,state_run,microsoft-qlib,qlib,microsoft/qlib,ca9f186,microsoft/qlib@ca9f186,installamatic-runs/projects/microsoft-qlib/qlib,installamatic-qlib,installamatic-runs/state/microsoft-qlib/qlib/runs/installamatic-qlib,installamatic-runs/state/microsoft-qlib/qlib/runs/installamatic-qlib/manifest.json,installamatic-runs/state/microsoft-qlib/qlib/runs/installamatic-qlib/context.json,installamatic-runs/state/microsoft-qlib/qlib/runs/installamatic-qlib/executions.jsonl,True,False,1,1,1,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-qlib-ddfad4284472-004-20-python-runtime-success
installamatic-runs,state_run,jxnl-instructor,instructor,jxnl/instructor,959097e,jxnl/instructor@959097e,installamatic-runs/projects/jxnl-instructor/instructor,installamatic-instructor,installamatic-runs/state/jxnl-instructor/instructor/runs/installamatic-instructor,installamatic-runs/state/jxnl-instructor/instructor/runs/installamatic-instructor/manifest.json,installamatic-runs/state/jxnl-instructor/instructor/runs/installamatic-instructor/context.json,installamatic-runs/state/jxnl-instructor/instructor/runs/installamatic-instructor/executions.jsonl,True,False,1,1,0,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-instructor-ab7bc8f185e6-004-20-python-runtime-success
installamatic-runs,state_run,soimort-you-get,you-get,soimort/you-get,c4042d0,soimort/you-get@c4042d0,installamatic-runs/projects/soimort-you-get/you-get,installamatic-you-get,installamatic-runs/state/soimort-you-get/you-get/runs/installamatic-you-get,installamatic-runs/state/soimort-you-get/you-get/runs/installamatic-you-get/manifest.json,installamatic-runs/state/soimort-you-get/you-get/runs/installamatic-you-get/context.json,installamatic-runs/state/soimort-you-get/you-get/runs/installamatic-you-get/executions.jsonl,True,False,1,1,1,4,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-you-get-a9f3cb12e42c-005-30-python-deps-repaired
installamatic-runs,state_run,tqdm-tqdm,tqdm,tqdm/tqdm,951a2ba,tqdm/tqdm@951a2ba,installamatic-runs/projects/tqdm-tqdm/tqdm,installamatic-tqdm,installamatic-runs/state/tqdm-tqdm/tqdm/runs/installamatic-tqdm,installamatic-runs/state/tqdm-tqdm/tqdm/runs/installamatic-tqdm/manifest.json,installamatic-runs/state/tqdm-tqdm/tqdm/runs/installamatic-tqdm/context.json,installamatic-runs/state/tqdm-tqdm/tqdm/runs/installamatic-tqdm/executions.jsonl,True,False,1,1,2,5,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-tqdm-2f90408d3c5f-005-30-python-deps-success
installamatic-runs,state_run,ranaroussi-yfinance,yfinance,ranaroussi/yfinance,3fe87cb,ranaroussi/yfinance@3fe87cb,installamatic-runs/projects/ranaroussi-yfinance/yfinance,installamatic-yfinance,installamatic-runs/state/ranaroussi-yfinance/yfinance/runs/installamatic-yfinance,installamatic-runs/state/ranaroussi-yfinance/yfinance/runs/installamatic-yfinance/manifest.json,installamatic-runs/state/ranaroussi-yfinance/yfinance/runs/installamatic-yfinance/context.json,installamatic-runs/state/ranaroussi-yfinance/yfinance/runs/installamatic-yfinance/executions.jsonl,True,True,1,1,2,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-yfinance-3fa9ea698f49-007-final-clean-replay-clean-replay
installamatic-runs,state_run,pennylaneai-pennylane,pennylane,PennyLaneAI/pennylane,b78565c,PennyLaneAI/pennylane@b78565c,installamatic-runs/projects/pennylaneai-pennylane/pennylane,installamatic-pennylane,installamatic-runs/state/pennylaneai-pennylane/pennylane/runs/installamatic-pennylane,installamatic-runs/state/pennylaneai-pennylane/pennylane/runs/installamatic-pennylane/manifest.json,installamatic-runs/state/pennylaneai-pennylane/pennylane/runs/installamatic-pennylane/context.json,installamatic-runs/state/pennylaneai-pennylane/pennylane/runs/installamatic-pennylane/executions.jsonl,True,False,1,1,2,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-pennylane-dd273c50a6e6-004-20-python-runtime-success
installamatic-runs,state_run,sabnzbd-sabnzbd,sabnzbd,sabnzbd/sabnzbd,07250aa,sabnzbd/sabnzbd@07250aa,installamatic-runs/projects/sabnzbd-sabnzbd/sabnzbd,installamatic-sabnzbd,installamatic-runs/state/sabnzbd-sabnzbd/sabnzbd/runs/installamatic-sabnzbd,installamatic-runs/state/sabnzbd-sabnzbd/sabnzbd/runs/installamatic-sabnzbd/manifest.json,installamatic-runs/state/sabnzbd-sabnzbd/sabnzbd/runs/installamatic-sabnzbd/context.json,installamatic-runs/state/sabnzbd-sabnzbd/sabnzbd/runs/installamatic-sabnzbd/executions.jsonl,True,False,1,1,1,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-sabnzbd-16fc12730142-003-20-python-runtime-success
installamatic-runs,state_run,getmoto-moto,moto,getmoto/moto,255d2b8,getmoto/moto@255d2b8,installamatic-runs/projects/getmoto-moto/moto,installamatic-moto,installamatic-runs/state/getmoto-moto/moto/runs/installamatic-moto,installamatic-runs/state/getmoto-moto/moto/runs/installamatic-moto/manifest.json,installamatic-runs/state/getmoto-moto/moto/runs/installamatic-moto/context.json,installamatic-runs/state/getmoto-moto/moto/runs/installamatic-moto/executions.jsonl,True,False,1,1,2,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-moto-e688600189b9-004-20-python-runtime-success
installamatic-runs-rerun-failures-2,state_run,encode-starlette,starlette,encode/starlette,2d0dde8,encode/starlette@2d0dde8,installamatic-runs-rerun-failures-2/projects/encode-starlette/starlette,installamatic-starlette,installamatic-runs-rerun-failures-2/state/encode-starlette/starlette/runs/installamatic-starlette,installamatic-runs-rerun-failures-2/state/encode-starlette/starlette/runs/installamatic-starlette/manifest.json,installamatic-runs-rerun-failures-2/state/encode-starlette/starlette/runs/installamatic-starlette/context.json,installamatic-runs-rerun-failures-2/state/encode-starlette/starlette/runs/installamatic-starlette/executions.jsonl,True,True,1,1,2,4,0,,succeeded_after_internal_repair,one_project_attempt_success,True,False,,pheragent-installamatic:installamatic-starlette-8b1a1df10d9a-007-final-clean-replay-clean-replay
installamatic-runs-rerun-failures-2,state_run,mandarons-icloud-drive-docker,icloud-drive-docker,mandarons/icloud-drive-docker,8cbcc2c,mandarons/icloud-drive-docker@8cbcc2c,installamatic-runs-rerun-failures-2/projects/mandarons-icloud-drive-docker/icloud-drive-docker,installamatic-icloud-drive-docker,installamatic-runs-rerun-failures-2/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker,installamatic-runs-rerun-failures-2/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/manifest.json,installamatic-runs-rerun-failures-2/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/context.json,installamatic-runs-rerun-failures-2/state/mandarons-icloud-drive-docker/icloud-drive-docker/runs/installamatic-icloud-drive-docker/executions.jsonl,True,False,1,1,0,4,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-icloud-drive-docker-edf4ae105d21-004-30-python-deps-success
installamatic-runs-rerun-failures-2,state_run,speechbrain-speechbrain,speechbrain,speechbrain/speechbrain,dd65e12,speechbrain/speechbrain@dd65e12,installamatic-runs-rerun-failures-2/projects/speechbrain-speechbrain/speechbrain,installamatic-speechbrain,installamatic-runs-rerun-failures-2/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain,installamatic-runs-rerun-failures-2/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/manifest.json,installamatic-runs-rerun-failures-2/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/context.json,installamatic-runs-rerun-failures-2/state/speechbrain-speechbrain/speechbrain/runs/installamatic-speechbrain/executions.jsonl,True,False,1,1,2,5,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-speechbrain-e7621407fc73-004-20-python-runtime-success
installamatic-runs-rerun-failures-2,state_run,vainf-torch-pruning,Torch-Pruning,VainF/Torch-Pruning,88e7472,VainF/Torch-Pruning@88e7472,installamatic-runs-rerun-failures-2/projects/vainf-torch-pruning/Torch-Pruning,installamatic-torch-pruning,installamatic-runs-rerun-failures-2/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning,installamatic-runs-rerun-failures-2/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/manifest.json,installamatic-runs-rerun-failures-2/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/context.json,installamatic-runs-rerun-failures-2/state/vainf-torch-pruning/Torch-Pruning/runs/installamatic-torch-pruning/executions.jsonl,True,False,1,1,1,4,1,50-test-tooling,failed_in_project_run,failed_in_project_run,True,True,block failed: 50-test-tooling,pheragent-installamatic:installamatic-torch-pruning-d39d0eabc0df-005-30-python-deps-repaired
installamatic-runs-rerun-failures-2,state_run,cvhub520-x-anylabeling,X-AnyLabeling,CVHub520/X-AnyLabeling,7c62ffb,CVHub520/X-AnyLabeling@7c62ffb,installamatic-runs-rerun-failures-2/projects/cvhub520-x-anylabeling/X-AnyLabeling,installamatic-x-anylabeling,installamatic-runs-rerun-failures-2/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling,installamatic-runs-rerun-failures-2/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/manifest.json,installamatic-runs-rerun-failures-2/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/context.json,installamatic-runs-rerun-failures-2/state/cvhub520-x-anylabeling/X-AnyLabeling/runs/installamatic-x-anylabeling/executions.jsonl,True,False,1,1,1,4,2,30-python-deps,failed_in_project_run,failed_in_project_run,True,True,block failed: 30-python-deps,pheragent-installamatic:installamatic-x-anylabeling-2b8fa32ac031-003-20-python-runtime-success
