source_dir,trajectory_source_kind,project_slug,repo_dir_name,owner_repo,commit_version,case_key,project_dir,run_id,run_dir,manifest_path,context_path,executions_path,manifest_present,ok,project_attempt_count,project_log_count,total_repair_attempts,block_count,failed_block_count,first_failed_block,trajectory_classification,project_attempt_classification,not_one_shot_trajectory,not_one_shot_project_attempt,manifest_error,final_image
setupbench-runs-all-gpt-4.1-2rerun,state_run,fsspec-filesystem-spec,filesystem_spec,fsspec/filesystem_spec,3ff5fcaff6a4845cdd1985594120105fb35ceb51,fsspec/filesystem_spec@3ff5fcaff6a4845cdd1985594120105fb35ceb51,setupbench-runs-all-gpt-4.1-2rerun/projects/fsspec-filesystem-spec/filesystem_spec,setupbench-filesystem-spec,setupbench-runs-all-gpt-4.1-2rerun/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec,setupbench-runs-all-gpt-4.1-2rerun/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/executions.jsonl,True,True,4,4,2,4,0,,succeeded_after_project_retry,succeeded_after_project_retry,True,True,,pheragent-setupbench:setupbench-filesystem-spec-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,habitat-sh-habitat,habitat,habitat-sh/habitat,5826ff8e54da8985c2aa66b894aa962c4cd5d09b,habitat-sh/habitat@5826ff8e54da8985c2aa66b894aa962c4cd5d09b,setupbench-runs-all-gpt-4.1-2rerun/projects/habitat-sh-habitat/habitat,setupbench-habitat,setupbench-runs-all-gpt-4.1-2rerun/state/habitat-sh-habitat/habitat/runs/setupbench-habitat,setupbench-runs-all-gpt-4.1-2rerun/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/executions.jsonl,True,True,2,2,1,8,1,04-validation-prep,succeeded_after_project_retry,succeeded_after_project_retry,True,True,,pheragent-setupbench:setupbench-habitat-007-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,dishait-tov-template,tov-template,dishait/tov-template,39c0898b29f4bf51da8321f765fabd197bd2d592,dishait/tov-template@39c0898b29f4bf51da8321f765fabd197bd2d592,setupbench-runs-all-gpt-4.1-2rerun/projects/dishait-tov-template/tov-template,setupbench-tov-template,setupbench-runs-all-gpt-4.1-2rerun/state/dishait-tov-template/tov-template/runs/setupbench-tov-template,setupbench-runs-all-gpt-4.1-2rerun/state/dishait-tov-template/tov-template/runs/setupbench-tov-template/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/dishait-tov-template/tov-template/runs/setupbench-tov-template/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/dishait-tov-template/tov-template/runs/setupbench-tov-template/executions.jsonl,True,False,4,4,0,4,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-tov-template-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,aarora4-whisper,whisper,aarora4/whisper,24bed798a8d7162ac08cc806176cecc46b3cb05a,aarora4/whisper@24bed798a8d7162ac08cc806176cecc46b3cb05a,setupbench-runs-all-gpt-4.1-2rerun/projects/aarora4-whisper/whisper,setupbench-whisper,setupbench-runs-all-gpt-4.1-2rerun/state/aarora4-whisper/whisper/runs/setupbench-whisper,setupbench-runs-all-gpt-4.1-2rerun/state/aarora4-whisper/whisper/runs/setupbench-whisper/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/aarora4-whisper/whisper/runs/setupbench-whisper/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/aarora4-whisper/whisper/runs/setupbench-whisper/executions.jsonl,True,False,4,4,5,4,3,01-system-python,failed_after_project_retries,failed_after_project_retries,True,True,":4 http://archive.ubuntu.com/ubuntu noble InRelease\nGet:9 http://archive.ubuntu.com/ubuntu noble-updates InRelease [126 kB]\nIgn:9 http://archive.ubuntu.com/ubuntu noble-updates InRelease\nGet:10 http://archive.ubuntu.com/ubuntu noble-backports InRelease [126 kB]\nGet:11 http://archive.ubuntu.com/ubuntu noble/universe amd64 Packages [19.3 MB]\nIgn:10 http://archive.ubuntu.com/ubuntu noble-backports InRelease\nGet:12 http://archive.ubuntu.com/ubuntu noble/main amd64 Packages [1808 kB]\nGet:13 http://archive.ubuntu.com/ubuntu noble/restricted amd64 Packages [117 kB]\nGet:14 http://archive.ubuntu.com/ubuntu noble/multiverse amd64 Packages [331 kB]\nGet:15 http://archive.ubuntu.com/ubuntu noble-updates/main amd64 Packages [1284 kB]\nGet:16 http://archive.ubuntu.com/ubuntu noble-updates/restricted amd64 Packages [1383 kB]\nGet:17 http://archive.ubuntu.com/ubuntu noble-updates/universe amd64 Packages [2108 kB]\nGet:18 http://archive.ubuntu.com/ubuntu noble-updates/multiverse amd64 Packages [49.5 kB]\nGet:19 http://archive.ubuntu.com/ubuntu noble-backports/main amd64 Packages [48.9 kB]\nGet:20 http://archive.ubuntu.com/ubuntu noble-backports/universe amd64 Packages [35.9 kB]\nGet:21 http://archive.ubuntu.com/ubuntu noble-backports/multiverse amd64 Packages [671 B]\nFetched 31.0 MB in 3s (10.2 MB/s)\nReading package lists...\nReading package lists...\nBuilding dependency tree...\nReading state information...\ngcc is already the newest version (4:13.2.0-7ubuntu1).\ngcc set to manually installed.\ng++ is already the newest version (4:13.2.0-7ubuntu1).\ng++ set to manually installed.\nmake is already the newest version (4.3-4.1build2).\nThe following additional packages will be installed:\n javascript-common libexpat1-dev libjs-jquery libjs-sphinxdoc\n libjs-underscore libpython3-dev libpython3-stdlib libpython3.12-dev\n libpython3.12-minimal libpython3.12-stdlib libpython3.12t64 media-types\n python3-dev python3-minimal python3-pip-whl python3-pkg-resources\n python3-setuptools python3-setuptools-whl python3-wheel python3.12\n python3.12-dev python3.12-minimal python3.12-venv tzdata zlib1g-dev\nSuggested packages:\n apache2 | lighttpd | httpd python3-doc python3-tk python-setuptools-doc\n python3.12-doc binfmt-support\nThe following NEW packages will be installed:\n javascript-common libexpat1-dev libjs-jquery libjs-sphinxdoc\n libjs-underscore libpython3-dev libpython3-stdlib libpython3.12-dev\n libpython3.12-minimal libpython3.12-stdlib libpython3.12t64 media-types\n python3 python3-dev python3-minimal python3-pip python3-pip-whl\n python3-pkg-resources python3-setuptools python3-setuptools-whl python3-venv\n python3-wheel python3.12 python3.12-dev python3.12-minimal python3.12-venv\n tzdata zlib1g-dev\n0 upgraded, 28 newly installed, 0 to remove and 9 not upgraded.\nNeed to get 20.8 MB of archives.\nAfter this operation, 81.4 MB of additional disk space will be used.\n\nW: GPG error: https://download.docker.com/linux/ubuntu noble InRelease: At least one invalid signature was encountered.\nW: The repository 'https://download.docker.com/linux/ubuntu noble InRelease' is not signed.\nW: GPG error: http://security.ubuntu.com/ubuntu noble-security InRelease: At least one invalid signature was encountered.\nW: The repository 'http://security.ubuntu.com/ubuntu noble-security InRelease' is not signed.\nW: GPG error: http://archive.ubuntu.com/ubuntu noble InRelease: At least one invalid signature was encountered.\nW: The repository 'http://archive.ubuntu.com/ubuntu noble InRelease' is not signed.\nW: GPG error: http://archive.ubuntu.com/ubu",pheragent-setupbench:setupbench-whisper-002-00-preflight-success
setupbench-runs-all-gpt-4.1-2rerun,state_run,reflex-dev-reflex,reflex,reflex-dev/reflex,8657976a6e4b6b6aef305ee7f6154907bac86870,reflex-dev/reflex@8657976a6e4b6b6aef305ee7f6154907bac86870,setupbench-runs-all-gpt-4.1-2rerun/projects/reflex-dev-reflex/reflex,setupbench-reflex,setupbench-runs-all-gpt-4.1-2rerun/state/reflex-dev-reflex/reflex/runs/setupbench-reflex,setupbench-runs-all-gpt-4.1-2rerun/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/reflex-dev-reflex/reflex/runs/setupbench-reflex/executions.jsonl,True,False,4,4,2,4,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-reflex-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,pallets-click,click,pallets/click,14f735cf59618941cf2930e633eb77651b1dc7cb,pallets/click@14f735cf59618941cf2930e633eb77651b1dc7cb,setupbench-runs-all-gpt-4.1-2rerun/projects/pallets-click/click,setupbench-click,setupbench-runs-all-gpt-4.1-2rerun/state/pallets-click/click/runs/setupbench-click,setupbench-runs-all-gpt-4.1-2rerun/state/pallets-click/click/runs/setupbench-click/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/pallets-click/click/runs/setupbench-click/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/pallets-click/click/runs/setupbench-click/executions.jsonl,True,False,4,4,1,3,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-click-005-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,testing-cabal-testtools,testtools,testing-cabal/testtools,ef5c465bbf95f1915f06ec5a4080809932566757,testing-cabal/testtools@ef5c465bbf95f1915f06ec5a4080809932566757,setupbench-runs-all-gpt-4.1-2rerun/projects/testing-cabal-testtools/testtools,setupbench-testtools,setupbench-runs-all-gpt-4.1-2rerun/state/testing-cabal-testtools/testtools/runs/setupbench-testtools,setupbench-runs-all-gpt-4.1-2rerun/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/testing-cabal-testtools/testtools/runs/setupbench-testtools/executions.jsonl,True,False,4,4,3,4,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-testtools-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,dstl-stone-soup,Stone-Soup,dstl/Stone-Soup,4b6bd37813d4c96e3efa63847ab3f1ea7153a508,dstl/Stone-Soup@4b6bd37813d4c96e3efa63847ab3f1ea7153a508,setupbench-runs-all-gpt-4.1-2rerun/projects/dstl-stone-soup/Stone-Soup,setupbench-stone-soup,setupbench-runs-all-gpt-4.1-2rerun/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup,setupbench-runs-all-gpt-4.1-2rerun/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/dstl-stone-soup/Stone-Soup/runs/setupbench-stone-soup/executions.jsonl,True,False,4,4,1,3,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-stone-soup-005-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,nvbn-thefuck,thefuck,nvbn/thefuck,c7e7e1d884d3bb241ea6448f72a989434c2a35ec,nvbn/thefuck@c7e7e1d884d3bb241ea6448f72a989434c2a35ec,setupbench-runs-all-gpt-4.1-2rerun/projects/nvbn-thefuck/thefuck,setupbench-thefuck,setupbench-runs-all-gpt-4.1-2rerun/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck,setupbench-runs-all-gpt-4.1-2rerun/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/nvbn-thefuck/thefuck/runs/setupbench-thefuck/executions.jsonl,True,False,4,4,1,5,1,04-pytest-collect,failed_after_project_retries,failed_after_project_retries,True,True,block failed: 04-pytest-collect,pheragent-setupbench:setupbench-thefuck-005-03-setupbench-command-check-success
setupbench-runs-all-gpt-4.1-2rerun,state_run,microsoft-typescript-vue-starter,TypeScript-Vue-Starter,microsoft/TypeScript-Vue-Starter,c4517422dac9a539f899d11709ca9f560e51937b,microsoft/TypeScript-Vue-Starter@c4517422dac9a539f899d11709ca9f560e51937b,setupbench-runs-all-gpt-4.1-2rerun/projects/microsoft-typescript-vue-starter/TypeScript-Vue-Starter,setupbench-typescript-vue-starter,setupbench-runs-all-gpt-4.1-2rerun/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter,setupbench-runs-all-gpt-4.1-2rerun/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/microsoft-typescript-vue-starter/TypeScript-Vue-Starter/runs/setupbench-typescript-vue-starter/executions.jsonl,True,True,2,2,1,4,0,,succeeded_after_project_retry,succeeded_after_project_retry,True,True,,pheragent-setupbench:setupbench-typescript-vue-starter-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,ta-lib-ta-lib-python,ta-lib-python,TA-Lib/ta-lib-python,0c957ed45e6371925cf0e4f44cc06833306c659c,TA-Lib/ta-lib-python@0c957ed45e6371925cf0e4f44cc06833306c659c,setupbench-runs-all-gpt-4.1-2rerun/projects/ta-lib-ta-lib-python/ta-lib-python,setupbench-ta-lib-python,setupbench-runs-all-gpt-4.1-2rerun/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python,setupbench-runs-all-gpt-4.1-2rerun/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/ta-lib-ta-lib-python/ta-lib-python/runs/setupbench-ta-lib-python/executions.jsonl,True,False,4,4,0,0,0,,failed_after_project_retries,failed_after_project_retries,True,True,"docker run failed: docker: Error response from daemon: Conflict. The container name ""/pheragent-setupbench-setupbench-ta-lib-python-c1"" is already in use by container ""3035f170df9803cb5ac7aaeeff4ec1b76196b9537a57f8b4803fdc1bd2ee8a1f"". You have to remove (or rename) that container to be able to reuse that name. Run 'docker run --help' for more information",
setupbench-runs-all-gpt-4.1-2rerun,state_run,openai-openai-node,openai-node,openai/openai-node,8958d9711b66e0cbacf816b7b4538217016beb0b,openai/openai-node@8958d9711b66e0cbacf816b7b4538217016beb0b,setupbench-runs-all-gpt-4.1-2rerun/projects/openai-openai-node/openai-node,setupbench-openai-node,setupbench-runs-all-gpt-4.1-2rerun/state/openai-openai-node/openai-node/runs/setupbench-openai-node,setupbench-runs-all-gpt-4.1-2rerun/state/openai-openai-node/openai-node/runs/setupbench-openai-node/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/openai-openai-node/openai-node/runs/setupbench-openai-node/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/openai-openai-node/openai-node/runs/setupbench-openai-node/executions.jsonl,True,False,4,4,0,0,0,,failed_after_project_retries,failed_after_project_retries,True,True,docker run failed:,
setupbench-runs-all-gpt-4.1-2rerun,state_run,monero-project-monero,monero,monero-project/monero,84685492e63867b72fc6412093273ecd625190d1,monero-project/monero@84685492e63867b72fc6412093273ecd625190d1,setupbench-runs-all-gpt-4.1-2rerun/projects/monero-project-monero/monero,setupbench-monero,setupbench-runs-all-gpt-4.1-2rerun/state/monero-project-monero/monero/runs/setupbench-monero,setupbench-runs-all-gpt-4.1-2rerun/state/monero-project-monero/monero/runs/setupbench-monero/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/monero-project-monero/monero/runs/setupbench-monero/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/monero-project-monero/monero/runs/setupbench-monero/executions.jsonl,True,False,4,4,0,0,0,,failed_after_project_retries,failed_after_project_retries,True,True,"docker run failed: docker: Error response from daemon: Conflict. The container name ""/pheragent-setupbench-setupbench-monero-c1"" is already in use by container ""ac16e362aa065631c1aa6404b5b550fde2384a28ba7ec3613689743a447c32c1"". You have to remove (or rename) that container to be able to reuse that name. Run 'docker run --help' for more information",
setupbench-runs-all-gpt-4.1-2rerun,state_run,openai-whisper,whisper,openai/whisper,517a43ecd132a2089d85f4ebc044728a71d49f6e,openai/whisper@517a43ecd132a2089d85f4ebc044728a71d49f6e,setupbench-runs-all-gpt-4.1-2rerun/projects/openai-whisper/whisper,setupbench-whisper,setupbench-runs-all-gpt-4.1-2rerun/state/openai-whisper/whisper/runs/setupbench-whisper,setupbench-runs-all-gpt-4.1-2rerun/state/openai-whisper/whisper/runs/setupbench-whisper/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/openai-whisper/whisper/runs/setupbench-whisper/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/openai-whisper/whisper/runs/setupbench-whisper/executions.jsonl,False,False,1,1,0,5,3,20-runtime-toolchain,missing_manifest_incomplete,missing_manifest_incomplete,True,True,manifest unavailable: missing_file,
setupbench-runs-all-gpt-4.1-2rerun,state_run,public-apis-public-apis,public-apis,public-apis/public-apis,b354ba6f4fc596b72db80c5a4051be4d837f6cf6,public-apis/public-apis@b354ba6f4fc596b72db80c5a4051be4d837f6cf6,setupbench-runs-all-gpt-4.1-2rerun/projects/public-apis-public-apis/public-apis,setupbench-public-apis,setupbench-runs-all-gpt-4.1-2rerun/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis,setupbench-runs-all-gpt-4.1-2rerun/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/public-apis-public-apis/public-apis/runs/setupbench-public-apis/executions.jsonl,True,False,4,4,1,4,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-public-apis-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,psf-black,black,psf/black,c20423249e9d8dfb8581eebbfc67a13984ee45e9,psf/black@c20423249e9d8dfb8581eebbfc67a13984ee45e9,setupbench-runs-all-gpt-4.1-2rerun/projects/psf-black/black,setupbench-black,setupbench-runs-all-gpt-4.1-2rerun/state/psf-black/black/runs/setupbench-black,setupbench-runs-all-gpt-4.1-2rerun/state/psf-black/black/runs/setupbench-black/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/psf-black/black/runs/setupbench-black/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/psf-black/black/runs/setupbench-black/executions.jsonl,True,False,4,4,0,3,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-black-005-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,nedbat-coveragepy,coveragepy,nedbat/coveragepy,9d0eb0237359978b3a650f9da444e7f3ae7233e2,nedbat/coveragepy@9d0eb0237359978b3a650f9da444e7f3ae7233e2,setupbench-runs-all-gpt-4.1-2rerun/projects/nedbat-coveragepy/coveragepy,setupbench-coveragepy,setupbench-runs-all-gpt-4.1-2rerun/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy,setupbench-runs-all-gpt-4.1-2rerun/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/nedbat-coveragepy/coveragepy/runs/setupbench-coveragepy/executions.jsonl,True,False,4,4,3,4,1,03-build-test-prep,failed_after_project_retries,failed_after_project_retries,True,True,docker run failed:,pheragent-setupbench:setupbench-coveragepy-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1-2rerun,state_run,openstack-stevedore,stevedore,openstack/stevedore,51134a4dc04872df9f736e5ae52d4b665c40e364,openstack/stevedore@51134a4dc04872df9f736e5ae52d4b665c40e364,setupbench-runs-all-gpt-4.1-2rerun/projects/openstack-stevedore/stevedore,setupbench-stevedore,setupbench-runs-all-gpt-4.1-2rerun/state/openstack-stevedore/stevedore/runs/setupbench-stevedore,setupbench-runs-all-gpt-4.1-2rerun/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/openstack-stevedore/stevedore/runs/setupbench-stevedore/executions.jsonl,True,True,4,4,2,4,0,,succeeded_after_project_retry,succeeded_after_project_retry,True,True,,pheragent-setupbench:setupbench-stevedore-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,apache-cassandra,cassandra,apache/cassandra,73cd2c56ca07fc4bd1c77a7a45e1d6e27941fefa,apache/cassandra@73cd2c56ca07fc4bd1c77a7a45e1d6e27941fefa,setupbench-runs-all-gpt-4.1-2rerun/projects/apache-cassandra/cassandra,setupbench-cassandra,setupbench-runs-all-gpt-4.1-2rerun/state/apache-cassandra/cassandra/runs/setupbench-cassandra,setupbench-runs-all-gpt-4.1-2rerun/state/apache-cassandra/cassandra/runs/setupbench-cassandra/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/apache-cassandra/cassandra/runs/setupbench-cassandra/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/apache-cassandra/cassandra/runs/setupbench-cassandra/executions.jsonl,True,False,4,4,0,3,0,,failed_after_project_retries,failed_after_project_retries,True,True,final clean replay failed,pheragent-setupbench:setupbench-cassandra-001-base-workspace
setupbench-runs-all-gpt-4.1-2rerun,state_run,servo-servo,servo,servo/servo,e199a67dac1aa3c74fb86f103c13ae78ce523f20,servo/servo@e199a67dac1aa3c74fb86f103c13ae78ce523f20,setupbench-runs-all-gpt-4.1-2rerun/projects/servo-servo/servo,setupbench-servo,setupbench-runs-all-gpt-4.1-2rerun/state/servo-servo/servo/runs/setupbench-servo,setupbench-runs-all-gpt-4.1-2rerun/state/servo-servo/servo/runs/setupbench-servo/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/servo-servo/servo/runs/setupbench-servo/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/servo-servo/servo/runs/setupbench-servo/executions.jsonl,True,False,4,4,0,4,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-servo-006-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1-2rerun,state_run,ousret-charset-normalizer,charset_normalizer,Ousret/charset_normalizer,816c998ef70ddb645cc2e3205f632708e365374d,Ousret/charset_normalizer@816c998ef70ddb645cc2e3205f632708e365374d,setupbench-runs-all-gpt-4.1-2rerun/projects/ousret-charset-normalizer/charset_normalizer,setupbench-charset-normalizer,setupbench-runs-all-gpt-4.1-2rerun/state/ousret-charset-normalizer/charset_normalizer/runs/setupbench-charset-normalizer,setupbench-runs-all-gpt-4.1-2rerun/state/ousret-charset-normalizer/charset_normalizer/runs/setupbench-charset-normalizer/manifest.json,setupbench-runs-all-gpt-4.1-2rerun/state/ousret-charset-normalizer/charset_normalizer/runs/setupbench-charset-normalizer/context.json,setupbench-runs-all-gpt-4.1-2rerun/state/ousret-charset-normalizer/charset_normalizer/runs/setupbench-charset-normalizer/executions.jsonl,True,False,4,4,1,3,0,,failed_after_project_retries,failed_after_project_retries,True,True,oracle validation failed,pheragent-setupbench:setupbench-charset-normalizer-005-final-clean-replay-clean-replay
setupbench-runs-all-gpt-4.1,state_run,bolsote-isoduration,isoduration,bolsote/isoduration,ae0bd61507aa04e032402566a2c7c01a0402929c,bolsote/isoduration@ae0bd61507aa04e032402566a2c7c01a0402929c,setupbench-runs-all-gpt-4.1/projects/bolsote-isoduration/isoduration,setupbench-isoduration,setupbench-runs-all-gpt-4.1/state/bolsote-isoduration/isoduration/runs/setupbench-isoduration,setupbench-runs-all-gpt-4.1/state/bolsote-isoduration/isoduration/runs/setupbench-isoduration/manifest.json,setupbench-runs-all-gpt-4.1/state/bolsote-isoduration/isoduration/runs/setupbench-isoduration/context.json,setupbench-runs-all-gpt-4.1/state/bolsote-isoduration/isoduration/runs/setupbench-isoduration/executions.jsonl,True,False,1,1,0,3,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-isoduration-004-02-python-deps-success
setupbench-runs-all-gpt-4.1,state_run,fsspec-filesystem-spec,filesystem_spec,fsspec/filesystem_spec,3ff5fcaff6a4845cdd1985594120105fb35ceb51,fsspec/filesystem_spec@3ff5fcaff6a4845cdd1985594120105fb35ceb51,setupbench-runs-all-gpt-4.1/projects/fsspec-filesystem-spec/filesystem_spec,setupbench-filesystem-spec,setupbench-runs-all-gpt-4.1/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec,setupbench-runs-all-gpt-4.1/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/manifest.json,setupbench-runs-all-gpt-4.1/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/context.json,setupbench-runs-all-gpt-4.1/state/fsspec-filesystem-spec/filesystem_spec/runs/setupbench-filesystem-spec/executions.jsonl,True,False,1,1,1,3,0,,failed_in_project_run,failed_in_project_run,True,True,oracle validation failed,pheragent-setupbench:setupbench-filesystem-spec-004-02-python-deps-repaired
setupbench-runs-all-gpt-4.1,state_run,habitat-sh-habitat,habitat,habitat-sh/habitat,5826ff8e54da8985c2aa66b894aa962c4cd5d09b,habitat-sh/habitat@5826ff8e54da8985c2aa66b894aa962c4cd5d09b,setupbench-runs-all-gpt-4.1/projects/habitat-sh-habitat/habitat,setupbench-habitat,setupbench-runs-all-gpt-4.1/state/habitat-sh-habitat/habitat/runs/setupbench-habitat,setupbench-runs-all-gpt-4.1/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/manifest.json,setupbench-runs-all-gpt-4.1/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/context.json,setupbench-runs-all-gpt-4.1/state/habitat-sh-habitat/habitat/runs/setupbench-habitat/executions.jsonl,True,False,1,1,0,5,3,02-rust-setup,failed_in_project_run,failed_in_project_run,True,True,"docker run failed: docker: Error response from daemon: Conflict. The container name ""/pheragent-setupbench-setupbench-habitat-c3"" is already in use by container ""d6a741d2a6565fd555a841cc000d164fb692597510e2ff9b069914c0bab87e3f"". You have to remove (or rename) that container to be able to reuse that name. Run 'docker run --help' for more information",pheragent-setupbench:setupbench-habitat-003-01-system-deps-success
